id_empresa,nome_empresa_ficticio,setor_economico,subsetor,pais,regiao,ano_referencia,porte_empresa,estagio_maturidade,split_ml,receita_bruta_usd_m,receita_liquida_usd_m,receita_liquida_t_1_usd_m,receita_liquida_t_2_usd_m,receita_recorrente_usd_m,receita_internacional_usd_m,crescimento_receita_pct,taxa_crescimento_anual_pct,lucro_bruto_usd_m,ebitda_usd_m,margem_ebitda_pct,lucro_operacional_usd_m,margem_operacional_pct,lucro_liquido_usd_m,margem_liquida_pct,margem_bruta_pct,roa_pct,roe_pct,roi_pct,ativos_totais_usd_m,passivos_totais_usd_m,divida_curto_prazo_usd_m,divida_longo_prazo_usd_m,divida_total_usd_m,patrimonio_liquido_usd_m,debt_to_equity,indice_alavancagem,cobertura_juros,ativos_circulantes_usd_m,passivos_circulantes_usd_m,caixa_usd_m,equivalentes_caixa_usd_m,capital_giro_usd_m,liquidez_corrente,liquidez_seca,liquidez_imediata,fluxo_operacional_usd_m,fluxo_investimentos_usd_m,fluxo_financiamentos_usd_m,fluxo_caixa_livre_usd_m,fluxo_caixa_livre_t_1_usd_m,variacao_caixa_usd_m,custos_operacionais_usd_m,despesas_administrativas_usd_m,despesas_financeiras_usd_m,investimentos_capex_usd_m,opex_usd_m,giro_ativo,giro_estoque,prazo_medio_recebimento_dias,prazo_medio_pagamento_dias,valor_mercado_estimado_usd_m,numero_funcionarios,market_share_estimado_pct,participacao_internacional_pct,indice_solvencia,indice_cobertura,indice_eficiencia_0_100,indice_risco_financeiro_0_100,indice_saude_financeira_0_100,score_financeiro_geral_0_100,target_deterioracao_financeira,target_probabilidade_deterioracao_pct,target_classe_risco,target_faixa_saude_financeira,target_probabilidade_insolvencia_pct,target_tende_crescer_proximo_periodo,target_fluxo_caixa_livre_proximo_periodo_usd_m,target_crescimento_receita_proximo_periodo_pct
EMP07422,Orion Mercantil Holding,Varejo,Moda e Vestuário,México,América Latina,2025,Pequena,Madura,validacao,6.5637,6.2407,5.3743,5.0446,1.0711,0.6476,16.1198,11.2253,2.4718,0.5028,8.0568,0.4357,6.9809,0.3338,5.3487,39.6083,11.5938,29.228,15.3971,2.8791,1.737,0.2265,0.6129,0.8394,1.142,0.735,2.521,5.119,0.514,0.4617,0.1386,0.0332,0.0523,1.1133,0.423,0.372,0.4808,-0.1816,-0.0067,0.2801,0.2473,0.2924,5.2906,0.4473,0.0851,0.2007,5.7379,2.1676,5.3903,3.0,31.0525,6.7509,39,0.2509,10.3769,1.6575,3.9946,51.7312,3.013,91.0893,85.787,Não,0.6746,Baixo,Excelente,0.2661,Sim,0.1403,9.1903
EMP07423,Dinamika Power Operações,Energia,Renováveis,Alemanha,Europa,2025,Grande,Reestruturação,treino,2991.9574,2891.6375,3314.5087,3305.2192,2112.6926,1325.3258,-12.7582,-6.4655,1061.1008,814.6045,28.171,525.0426,18.1573,293.9097,10.1641,36.6955,4.8752,17.2936,9.514,6028.7103,4329.1856,850.6243,1469.0173,2319.6416,1699.5247,1.3649,3.5473,3.4405,1240.6735,1228.1972,569.0249,82.1225,12.4764,1.0102,0.771,0.5302,588.1762,-634.4932,222.3339,-46.317,-45.0387,176.0169,1922.952,154.081,152.6084,634.4932,2077.033,0.4796,6.2327,34.811,51.145,3551.0565,3292,28.0,45.8331,1.3926,2.6645,56.4632,41.5132,57.3557,55.4742,Sim,34.5394,Médio,Atenção,6.033,Não,-153.3131,-29.3628
EMP07424,Pulsar Pharma Capital,Saúde,Farmacêutica,Japão,Ásia,2025,Média,Expansão,treino,250.6628,233.2913,216.1149,193.777,117.2402,79.9277,7.9478,9.7231,87.8541,36.6088,15.6923,26.3395,11.2904,13.0909,5.6114,37.6586,4.6718,14.6967,9.2081,280.2118,191.1379,44.6863,68.5552,113.2416,89.0739,1.2713,3.1458,3.1059,114.6805,81.7221,17.9987,6.7958,32.9584,1.4033,1.1087,0.3034,20.7282,-11.8389,-11.4177,8.8602,9.5798,-2.5283,163.5522,33.1303,8.4805,11.8681,196.6825,0.8326,6.0416,66.3173,28.5928,614.7401,249,23.3886,34.2609,1.466,2.2155,53.2077,20.8206,80.448,68.7987,Não,1.279,Baixo,Excelente,0.8996,Sim,21.8913,4.5584
EMP07425,Alpha Digital International,Tecnologia,Plataformas Digitais,Estados Unidos,América do Norte,2025,Pequena,Madura,treino,2.7703,2.6259,2.3066,1.9643,1.5285,1.2028,13.8426,15.6187,1.7101,0.6003,22.8626,0.4842,18.4391,0.3596,13.6957,65.1272,7.4486,13.9874,10.7186,4.8281,2.257,0.1969,0.9505,1.1475,2.5711,0.4463,1.8779,6.1171,1.4837,1.1013,0.5359,0.0855,0.3824,1.3472,1.2104,0.5642,0.4796,-0.111,-0.0504,0.358,0.3078,0.3181,1.775,0.2505,0.0792,0.1216,2.0255,0.5439,6.0789,77.1874,48.1288,12.1226,10,0.0617,45.8045,2.1391,5.2387,55.5088,1.7896,99.0,86.2688,Não,0.5,Baixo,Excelente,0.1477,Sim,0.4709,19.9578
EMP07426,Orion Health Participações,Saúde,Diagnósticos,França,Europa,2025,Média,Madura,treino,508.7592,493.0844,435.2902,399.4433,312.479,188.2725,13.2772,11.1049,216.7565,115.1467,23.3523,88.4749,17.9431,57.9203,11.7465,43.9593,13.7515,33.2049,22.3495,421.1928,246.7599,16.9915,95.6089,112.6004,174.4329,0.6455,2.4146,12.2897,156.8424,83.2905,36.3045,22.1939,73.5519,1.8831,0.9977,0.7023,76.0409,-28.4949,-21.3432,47.5461,47.2817,26.2029,328.2279,49.7099,7.1991,28.4949,377.9378,1.1707,3.7472,79.5635,38.8393,1741.5826,249,0.7799,38.1826,1.7069,11.2255,56.1458,1.3132,99.0,91.4862,Não,0.5,Baixo,Excelente,0.1,Sim,59.5984,9.4386
EMP07427,Apex Energy Serviços,Energia,Energia Elétrica,Alemanha,Europa,2025,Grande,Madura,validacao,4933.6311,4736.8018,4893.7795,4134.1458,3835.9571,2043.8935,-3.2077,7.0409,581.5265,-196.7994,-4.1547,-651.8135,-13.7606,-1722.5454,-36.3652,12.2768,-11.7744,-62.8623,-4.6266,14629.5404,11889.3534,2605.6549,4787.9616,7393.6165,2740.1871,2.6982,5.3389,-0.57,3089.8334,3987.697,48.3883,68.648,-897.8636,0.7748,0.6551,0.0293,-1283.6282,-417.2223,-218.1036,-1725.6005,-1746.0093,-1918.9541,4756.2741,177.3271,1143.4707,441.9723,4933.6013,0.3238,8.7027,26.6971,71.8318,6931.2483,6979,8.3767,43.1492,1.2305,-0.122,43.803,99.0,1.0,0.0,Sim,96.7247,Alto,Crítica,82.8414,Não,-1178.8592,-21.184
EMP07428,Nova Industrial Indústrias,Indústria,Automotivo,Japão,Ásia,2025,Média,Expansão,treino,328.9251,319.9729,306.9419,301.1231,97.7549,89.8457,4.2455,3.0824,105.8682,43.0918,13.4673,23.7845,7.4333,10.8998,3.4065,33.0866,2.7707,7.0995,5.7982,393.3973,239.8672,39.3676,86.9973,126.3649,153.5301,0.8231,2.5623,4.1305,118.3088,83.9107,26.1346,6.4081,34.398,1.4099,0.856,0.3878,34.3624,-25.6134,-17.3834,7.8765,7.9845,-8.6343,260.453,16.4281,5.7583,26.4859,276.8811,0.8134,4.606,53.8324,48.9472,485.0509,249,26.5357,28.0792,1.6401,3.3549,53.0976,17.2934,86.7721,68.8977,Não,1.555,Baixo,Excelente,0.5171,Sim,6.4692,16.686
EMP07429,Dinamika Cloud International,Tecnologia,Plataformas Digitais,Reino Unido,Europa,2025,Média,Expansão,treino,357.7,346.234,295.9992,236.5059,250.1632,115.4297,16.9713,20.994,255.5814,84.4156,24.3811,71.1567,20.5516,53.2203,15.3712,73.8175,15.9711,28.5226,22.1991,333.2277,146.638,13.9785,37.0265,51.005,186.5897,0.2734,1.7859,19.9123,90.0475,44.9147,24.7334,19.0608,45.1329,2.0049,1.5328,0.9751,60.7059,-21.0729,-3.7567,39.009,39.076,35.8762,214.4217,47.3967,3.5735,21.6968,261.8185,1.039,4.2753,46.3598,40.8975,1906.7757,249,8.4748,33.3386,2.2725,13.8622,56.6088,1.0,99.0,91.5696,Não,0.5,Baixo,Excelente,0.1,Sim,41.3633,15.8259
EMP07430,Magna Cloud Soluções,Tecnologia,Software SaaS,Índia,Ásia,2025,Média,Expansão,treino,440.6666,429.231,319.37,256.7887,251.0376,187.2509,34.3993,29.2878,267.473,96.4583,22.4724,75.7505,17.648,44.0841,10.2705,62.3145,5.8554,11.1284,10.5741,752.8827,356.7426,55.6521,103.9764,159.6285,396.14,0.403,1.9005,4.554,498.7619,211.4938,98.2843,45.1272,287.2681,2.3583,2.2215,0.6781,-37.9609,-29.8959,27.9867,-68.6422,-55.9121,-39.8701,281.8905,50.8822,16.6339,30.6813,332.7727,0.5701,5.5912,65.7192,53.327,1939.0291,249,7.7837,43.6247,2.1104,3.6193,55.1259,24.7323,78.5733,70.3489,Não,0.5,Baixo,Excelente,0.2482,Sim,18.9859,14.4266
EMP07431,Evoluta Build Operações,Construção Civil,Materiais de Construção,Estados Unidos,América do Norte,2025,Grande,Madura,treino,59103.7773,56118.7548,54379.8245,55511.352,712.1575,13831.9497,3.1977,0.5456,12253.9013,1771.9723,3.1575,225.9674,0.4027,-1141.2312,-2.0336,21.8357,-1.4339,-4.7827,0.327,79590.6374,55728.823,10452.4946,19185.1839,29637.6785,23861.8144,1.2421,3.3355,0.0904,24261.6272,16833.5794,3048.3439,4938.2127,7428.0478,1.4413,0.5477,0.4744,-88.9122,-1457.7818,-5111.0647,-1661.7713,-1466.9729,-6657.7587,50480.151,3866.6316,2499.148,1572.8591,54346.7825,0.7051,1.7236,83.8531,64.7753,13061.4573,172861,28.0,24.6476,1.4282,0.4045,49.6781,67.2841,30.4434,24.9492,Não,44.8867,Médio,Crítica,23.1,Sim,-557.5191,11.3282
EMP07432,Valor Connect Global,Telecomunicações,Banda Larga,França,Europa,2025,Média,Reestruturação,treino,179.0404,173.7721,175.4657,171.7331,170.2966,20.5077,-0.9652,0.5919,110.6792,75.3272,43.3483,57.2948,32.9712,41.8006,24.0548,63.6922,12.163,36.0333,20.0502,343.6689,227.6636,32.3433,77.5586,109.9019,116.0053,0.9474,2.9625,9.6459,42.4415,44.5122,20.9996,2.5622,-2.0708,0.9535,0.8005,0.5293,59.766,-28.3015,-16.3335,29.9648,29.8909,15.131,88.1399,10.305,5.9398,29.8012,98.4449,0.5056,9.2656,40.0227,43.0076,424.1681,249,0.1422,11.8015,1.5095,6.4045,62.4727,1.0,99.0,92.6251,Não,0.5,Baixo,Excelente,0.1112,Não,19.2086,3.7067
EMP07433,Sigma Bank Partners,Bancos e Serviços Financeiros,Fintech,Alemanha,Europa,2025,Pequena,Reestruturação,treino,2.2854,2.2685,2.0561,1.9951,1.8797,0.4193,10.3312,6.6323,1.1747,0.7709,33.9811,0.7341,32.3586,0.2786,12.2814,51.7849,1.2857,39.9127,10.2707,21.6689,20.9709,2.208,2.2431,4.4511,0.698,6.3767,31.043,2.3525,7.7217,8.876,0.6022,0.2873,-1.1543,0.87,0.87,0.1002,0.4487,-0.0321,-0.0012,0.4149,0.3875,0.4154,1.1405,0.3572,0.312,0.0338,1.4976,0.1047,0.0,0,0,5.357,10,0.0653,18.4822,1.0333,1.0865,55.6254,43.7783,59.109,49.2316,Não,36.369,Médio,Atenção,23.7342,Sim,0.3768,12.7286
EMP07434,Horizonte Consult Capital,Serviços Empresariais,Consultoria,Reino Unido,Europa,2025,Pequena,Expansão,teste,10.9419,10.3183,9.9556,9.9205,5.8453,0.6912,3.6438,1.9853,5.8746,1.9738,19.1288,1.7469,16.9303,1.2964,12.5638,56.9331,22.1214,40.6596,32.8558,5.8603,2.6719,0.3008,0.7102,1.011,3.1884,0.3171,1.838,25.2843,1.7904,0.9702,0.4315,0.2462,0.8202,1.8454,1.8454,0.6985,1.62,-0.3426,0.2223,1.2773,1.2712,1.4996,6.8738,1.4708,0.0691,0.3426,8.3446,1.7607,0.0,66.1415,19.7701,22.6395,49,1.9835,6.6983,2.1933,16.0163,55.084,1.0,97.3279,90.2584,Não,0.5,Baixo,Excelente,0.1,Sim,1.1862,6.7924
EMP07435,Vitalis Health Soluções,Saúde,Hospitais,Canadá,América do Norte,2025,Grande,Reestruturação,validacao,5353.6177,5006.7346,4947.8406,4896.1892,2094.3052,2079.6472,1.1903,1.1226,2939.0673,966.9418,19.3128,859.4571,17.166,459.2204,9.1721,58.7023,6.2974,14.4674,12.7957,7292.2596,4118.0884,524.6083,1434.9925,1959.6008,3174.1712,0.6174,2.2974,7.003,1898.9589,1038.9274,787.534,516.1153,860.0314,1.8278,1.3639,1.2548,587.3999,-190.9049,37.2825,381.5815,336.3812,433.7774,3394.5226,645.2702,122.7267,205.8185,4039.7928,0.6866,4.2903,60.4035,42.0991,19055.9896,15595,28.0,41.537,1.7708,4.4527,54.6035,2.8298,94.2632,80.8666,Não,0.5,Baixo,Excelente,0.1,Não,455.2263,2.2895
EMP07436,Terranova Cloud Sistemas,Tecnologia,Plataformas Digitais,Canadá,América do Norte,2025,Pequena,Reestruturação,treino,7.4587,7.1945,6.3885,5.466,4.2827,2.5618,12.6159,14.7263,5.5455,1.7527,24.3612,1.4961,20.7951,0.9917,13.784,77.0807,8.9415,15.5055,13.7339,11.0908,4.6951,0.6625,0.6883,1.3508,6.3957,0.2112,1.7341,17.7012,4.0028,2.0079,1.5327,0.4363,1.9949,1.9935,1.8323,0.9806,1.1752,-0.4387,0.1119,0.6497,0.6178,0.8484,4.8683,0.5735,0.0845,0.5255,5.4418,0.6487,5.0957,15.8659,24.3672,36.1591,18,0.0903,35.6078,2.3622,8.601,56.5568,1.0,99.0,89.4433,Não,0.5,Baixo,Excelente,0.1,Não,1.1079,-0.4389
EMP07437,Fortis Brands Corporation,Bens de Consumo,Produtos Domésticos,Alemanha,Europa,2025,Grande,Inicial,treino,14164.2652,13159.6036,10918.3056,9618.2546,5521.1704,4252.8069,20.5279,16.9697,5161.5083,1989.619,15.1191,1666.7793,12.6659,1005.1584,7.6382,39.2224,11.3023,29.63,18.578,8893.3869,5501.0185,734.696,2072.2183,2806.9143,3392.3684,0.8274,2.6216,8.4496,3741.0653,2882.0375,369.3474,109.7855,859.0278,1.2981,0.7512,0.1662,1439.6016,-769.5654,548.2837,525.2626,499.8565,1218.3199,10046.4194,1123.5653,197.2616,914.339,11169.9847,1.4797,5.0745,30.8596,42.0837,26231.3624,42806,28.0,32.3171,1.6167,6.0382,53.6539,4.4096,95.1091,88.6253,Não,0.5,Baixo,Excelente,0.1198,Sim,172.1479,8.8812
EMP07438,Horizonte Construtora Capital,Construção Civil,Infraestrutura,México,América Latina,2025,Pequena,Madura,treino,7.7936,7.2548,6.1908,5.1853,0.2627,0.4406,17.1874,18.2838,2.126,0.4524,6.2355,0.2572,3.5447,-0.2215,-3.0537,29.305,-2.2905,-8.2062,2.8394,9.672,6.9724,1.3374,2.3577,3.6951,2.6997,1.3687,3.5827,0.5349,3.8087,2.5001,1.0866,0.1671,1.3086,1.5234,0.6569,0.5015,-0.1053,-0.3075,-0.1564,-0.4602,-0.3827,-0.5693,6.2011,0.6013,0.4808,0.3549,6.8024,0.7501,2.3676,66.8731,47.8377,4.5057,19,0.0031,6.0734,1.3872,0.627,49.9024,75.5864,26.9871,21.1334,Não,50.2015,Médio,Crítica,28.261,Sim,-0.3121,15.1318
EMP07439,Fortis Mobility Operações,Logística e Transportes,Transporte Rodoviário,Brasil,América Latina,2025,Média,Inicial,validacao,142.2371,137.4495,138.0444,137.883,65.7368,30.7134,-0.4309,-0.1573,50.1063,20.4437,14.8736,8.8126,6.4115,4.1822,3.0427,36.4543,2.4863,6.0492,5.9174,168.2116,99.0755,11.0826,32.7111,43.7937,69.1361,0.6334,2.4331,1.7404,48.1448,33.2517,10.2333,5.1576,14.8931,1.4479,0.5502,0.4629,16.8397,-13.0503,-1.8522,2.9508,3.18,1.9372,105.3074,11.6984,5.0636,13.8889,117.0058,0.8171,0.5205,69.7963,30.6959,132.5665,249,3.5742,22.3452,1.6978,2.8963,52.9632,21.2331,80.4969,64.414,Não,1.5407,Baixo,Excelente,0.9517,Sim,3.1097,4.7179
EMP07440,Aurora Power Serviços,Energia,Petróleo e Gás,Reino Unido,Europa,2025,Grande,Reestruturação,treino,594.3969,573.9412,661.137,687.8634,372.0125,210.5622,-13.1888,-8.6555,233.3743,135.0516,23.5306,87.9757,15.3283,33.9217,5.9103,40.6617,3.5943,13.4701,10.3275,943.7638,691.9342,146.9708,245.421,392.3918,251.8297,1.5582,3.7476,2.615,237.9225,196.5231,68.2531,28.8987,41.3994,1.2107,1.0341,0.4944,90.604,-77.4697,-89.7002,1.9484,1.8384,-76.5659,412.6255,26.2642,33.6424,88.6556,438.8897,0.6081,9.8171,44.5501,25.3007,961.0925,799,6.8257,36.6871,1.364,2.2472,54.8453,57.3947,36.0921,39.4378,Sim,42.6714,Médio,Crítica,12.8466,Não,-7.29,0.8703
EMP07441,Pulsar Renova Serviços,Energia,Serviços de Energia,Estados Unidos,América do Norte,2025,Média,Madura,treino,127.9397,121.2679,110.5814,103.159,101.4463,60.3441,9.6639,8.4225,55.5082,29.5917,24.4019,19.2217,15.8506,7.7372,6.3803,45.7732,1.7097,4.3076,4.4984,452.5476,272.9281,72.4986,78.6585,151.1572,179.6195,0.8415,2.5195,1.8448,141.1843,105.0402,17.8791,13.3267,36.1441,1.3441,1.2699,0.2971,14.7747,-15.1668,0.4137,-1.3023,-1.3246,0.0217,84.2956,7.3806,10.4193,16.0771,91.6762,0.268,8.4336,48.902,84.04,125.9185,133,0.6172,49.761,1.6581,1.2609,54.2917,38.0895,61.237,51.1589,Não,4.6924,Baixo,Boa,2.4299,Sim,5.74,6.8423
EMP07442,Prime Infra Sistemas,Construção Civil,Engenharia,Reino Unido,Europa,2025,Pequena,Madura,treino,49.315,46.4197,43.2151,44.3494,0.0,0.0,7.4154,2.3075,7.2598,3.3054,7.1207,2.6552,5.72,0.4282,0.9225,15.6395,0.9044,4.5068,6.3704,47.3473,37.8457,10.1947,12.1341,22.3287,9.5016,2.35,4.9831,1.23,11.4018,8.6931,3.2878,1.0027,2.7087,1.3116,0.4984,0.4935,0.8882,-1.7521,7.2502,-0.9938,-1.0908,6.3863,39.6558,3.4585,2.1588,1.882,43.1143,0.9804,2.5036,89.3196,71.2394,39.7653,49,3.8923,0.0,1.2511,0.8276,50.6253,81.9883,18.9226,22.6534,Não,57.0811,Médio,Crítica,29.0474,Sim,1.895,11.7155
EMP07443,Green Bank Serviços,Bancos e Serviços Financeiros,Seguros,Brasil,América Latina,2025,Pequena,Expansão,teste,29.2795,28.8742,23.9805,20.6373,20.1646,13.7194,20.4068,18.2848,14.8754,7.9326,27.4728,7.3117,25.3225,0.0261,0.0904,51.518,0.008,0.2651,6.9277,326.5504,316.7038,8.5658,58.182,66.7478,9.8466,6.7787,33.1636,0.9404,130.6165,115.742,12.0684,9.693,14.8746,1.1285,1.1285,0.188,-0.6912,-0.5412,5.1038,-1.3009,-1.3094,3.8714,15.8042,5.1374,7.7747,0.6097,20.9416,0.0884,0.0,0,0,58.4046,49,0.0118,47.5145,1.0311,0.8514,50.1371,95.8242,1.0,9.6607,Não,90.2339,Alto,Crítica,90.021,Não,-1.872,13.8038
EMP07444,Fortis Log Group,Logística e Transportes,Portos e Terminais,Estados Unidos,América do Norte,2025,Pequena,Expansão,treino,26.2603,25.6772,21.6565,19.0009,12.1868,6.1124,18.5659,16.2483,3.9646,2.0366,7.9315,0.6144,2.3928,-0.774,-3.0145,15.4403,-2.1607,-10.9334,2.2525,35.8225,28.743,8.5904,6.1496,14.7401,7.0795,2.0821,5.06,0.4432,6.482,6.8264,1.2614,0.8303,-0.3444,0.9495,0.3608,0.3064,0.9544,-2.9188,2.22,-2.1416,-1.8781,0.2556,21.8612,1.7793,1.3862,3.096,23.6406,0.7168,0.4,38.9487,57.7228,15.9075,49,0.0479,23.8049,1.2463,0.6945,50.6413,94.3827,1.0,5.414,Sim,88.201,Alto,Crítica,68.0702,Não,-2.7064,10.3764
EMP07445,Apex Materials Brasil,Indústria,Máquinas e Equipamentos,México,América Latina,2025,Média,Reestruturação,validacao,77.3785,71.3875,63.1502,60.4358,21.5703,44.7809,13.044,8.6836,15.2576,13.4033,18.7754,9.0525,12.6808,3.4089,4.7752,21.3729,3.0869,8.8175,8.3612,110.4322,71.7714,17.2932,20.919,38.2123,38.6609,0.9884,2.8564,2.2108,44.8423,26.805,9.5423,1.1843,18.0373,1.6729,1.2972,0.4002,6.6508,-9.2974,0.4518,-2.8353,-2.8715,-2.1948,52.4582,5.526,4.0947,9.4861,57.9842,0.6464,5.5731,65.3653,52.0341,96.0765,182,0.1713,62.7293,1.5387,1.8596,53.4872,33.8458,61.1746,53.7297,Não,2.7726,Baixo,Boa,2.7346,Não,-4.0277,12.385
EMP07446,Delta Bank Operações,Bancos e Serviços Financeiros,Fintech,Estados Unidos,América do Norte,2025,Grande,Madura,treino,1439.3095,1409.2916,1532.0569,1596.0442,1209.8176,320.635,-8.0131,-6.0324,747.513,390.8025,27.7304,370.0087,26.2549,53.7919,3.8169,53.0418,0.4101,27.6351,11.3009,13115.2324,12920.5816,761.0308,1706.4056,2467.4364,194.6508,12.6762,67.3783,1.1822,3840.5356,4457.2774,856.4045,286.9855,-616.7417,0.8616,0.8616,0.2565,67.1238,-18.9568,-126.2134,47.6764,58.9007,-78.0463,781.4867,237.0023,312.9822,19.4474,1018.4891,0.1075,0.0,0,0,2651.1387,6123,1.5908,22.7515,1.0151,0.8685,51.4197,98.0762,2.946,11.9023,Sim,98.2457,Alto,Crítica,97.3969,Não,-26.5427,-8.1361
EMP07447,Integra Engenharia Brasil,Construção Civil,Infraestrutura,México,América Latina,2025,Pequena,Madura,treino,10.3983,9.9481,9.2081,10.2836,1.0685,2.2614,8.0366,-1.645,2.9316,1.1221,11.2797,0.8381,8.4249,0.2071,2.082,29.4694,1.5645,4.5237,7.0812,13.2388,8.6603,1.2978,2.5756,3.8735,4.5786,0.846,2.8915,1.8946,4.4637,2.8722,0.5954,0.455,1.5915,1.5541,0.5906,0.3657,0.4522,-0.3189,0.2807,0.1113,0.1107,0.414,8.1936,0.6324,0.4424,0.3409,8.826,0.7514,2.138,89.3563,69.7447,8.5107,38,0.039,22.7316,1.5287,1.6599,51.7686,11.9606,89.6384,68.0231,Não,1.2498,Baixo,Excelente,0.5793,Sim,0.5032,19.4693
EMP07448,Smart Finance Corporation,Bancos e Serviços Financeiros,Seguros,Brasil,América Latina,2025,Grande,Reestruturação,treino,10850.5562,10757.9769,10434.8641,10169.054,9552.0907,1817.0326,3.0965,2.8549,4992.501,2548.1157,23.6858,2404.5383,22.3512,-4311.5585,-40.0778,46.4074,-3.054,-111.8828,3.6811,141175.1146,137321.478,20671.7114,20983.1274,41654.8388,3853.6367,10.8092,36.6343,0.3579,40296.8572,59199.7095,6946.4614,2059.5937,-18902.8523,0.6807,0.6807,0.1521,-3833.9016,-202.894,8913.9177,-4059.199,-4025.5161,4877.1221,6385.8196,1824.0416,6717.6288,225.2974,8209.8612,0.0762,0.0,0,0,11474.2953,44567,28.0,16.8901,1.0281,0.2441,41.8835,99.0,1.4356,2.321,Sim,98.2521,Alto,Crítica,98.0,Não,-3645.9968,10.249
EMP07449,Atlas Retail Participações,Varejo,Supermercados,Brasil,América Latina,2025,Pequena,Madura,treino,4.6944,4.4263,4.1543,4.366,0.5838,0.4379,6.5488,0.6888,1.911,0.3854,8.7062,0.2665,6.0213,0.0927,2.0939,43.1735,2.9124,7.7704,9.0182,3.1823,1.9895,0.2106,0.665,0.8756,1.1928,0.7341,2.668,2.4816,1.0379,0.7499,0.3088,0.1012,0.288,1.384,0.6949,0.5468,0.29,-0.1907,0.0945,0.088,0.0724,0.1938,3.6542,0.3868,0.1074,0.202,4.0409,1.3909,4.8676,5.2272,46.1782,2.4609,27,0.2881,9.8923,1.5995,2.652,51.6209,8.5964,93.3509,72.9942,Sim,1.4138,Baixo,Excelente,0.9267,Não,-0.1023,8.8623
EMP07450,Unica Med Serviços,Saúde,Hospitais,Brasil,América Latina,2025,Grande,Expansão,treino,4728.4997,4353.3293,3540.6619,3208.0311,2420.7708,2271.7935,22.9524,16.4908,2151.164,952.5604,21.8812,833.4071,19.1441,489.2524,11.2386,49.4142,13.2091,30.7439,26.7955,3703.8908,2112.5107,163.6459,651.6119,815.2578,1591.3801,0.5123,2.3275,7.7149,1016.0359,580.2942,323.7993,243.1253,435.7418,1.7509,0.9506,0.977,654.6941,-256.7659,-3.487,357.7446,292.7817,394.4412,2777.9132,622.8556,108.0253,296.9496,3400.7688,1.1753,4.7421,49.6114,17.7551,19913.3464,19288,28.0,52.1852,1.7533,6.9286,55.3709,1.0,96.3027,89.6744,Não,0.5,Baixo,Excelente,0.1,Sim,304.0067,17.9352
EMP07451,Integra Pharma Indústrias,Saúde,Equipamentos Médicos,México,América Latina,2025,Pequena,Madura,validacao,22.7145,21.7856,21.6698,20.8466,16.0026,7.1806,0.5343,2.2273,9.5217,3.1035,14.2458,1.9594,8.9938,0.2778,1.2753,43.7066,1.043,3.8825,8.2185,26.6369,19.4809,4.8393,4.4744,9.3137,7.156,1.3015,3.7223,1.3252,2.5032,2.616,1.4589,0.4936,-0.1128,0.9569,0.3636,0.7464,1.326,-0.9232,0.7231,0.3486,0.3341,1.1258,16.4949,2.1871,1.4786,0.9773,18.682,0.8179,4.468,64.7539,42.3839,55.4916,49,0.3878,32.9606,1.3673,1.3208,51.9369,73.3831,27.4696,28.4659,Não,42.8342,Médio,Crítica,20.1847,Não,1.8883,0.8765
EMP07452,Crescent Networks Sistemas,Telecomunicações,Banda Larga,México,América Latina,2025,Média,Madura,treino,45.7082,44.4004,49.9842,50.4716,43.1078,7.7449,-11.1711,-6.2072,11.4812,4.2507,9.5736,-1.3489,-3.0381,-10.5354,-23.7282,25.8584,-11.6465,-91.2195,-1.5238,90.4601,78.9106,21.8282,26.4587,48.287,11.5495,4.1809,7.8324,-0.1353,13.6431,21.8932,1.9802,1.1092,-8.2501,0.6232,0.4353,0.1411,-6.0861,-6.7917,13.7242,-13.1466,-12.3685,0.8464,37.4869,2.6628,9.9698,7.0605,40.1497,0.4908,8.0036,47.3903,64.764,46.3313,95,0.2361,17.4433,1.1464,0.3058,46.9747,99.0,2.686,0.0,Sim,98.5984,Alto,Crítica,89.4185,Não,-12.0649,-11.252
EMP07453,Smart Telecom Participações,Telecomunicações,Infraestrutura de Telecom,Reino Unido,Europa,2025,Pequena,Expansão,teste,2.515,2.4264,2.0698,1.8658,2.3779,0.3278,17.229,14.0384,1.3028,0.9904,40.8164,0.7296,30.0687,0.4424,18.2339,53.6914,8.5402,34.636,15.9442,5.1805,3.9031,0.4642,1.6086,2.0728,1.2774,1.6227,4.0556,4.6154,0.5847,0.6736,0.1312,0.0905,-0.0889,0.8681,0.6641,0.3291,0.6768,-0.3722,-0.3455,0.2871,0.2758,-0.0409,1.2916,0.1444,0.1581,0.3897,1.436,0.4684,8.1775,40.9614,63.2002,3.163,10,0.6362,13.5102,1.3273,4.0986,60.3506,2.5572,99.0,89.3235,Não,1.1663,Baixo,Excelente,0.4938,Sim,0.2244,7.4865
